"source","target"
55774385,"""J_tsar"
545494329,"“J_tsar"
25591854,"“J_tsar"
38084763,"""J_tsar"
380638340,"“J_tsar"
49314030,"""J_tsar"
178701157,"“indykaila"
1267344643,"“J_tsar"
428428004,"“J_tsar"
141735641,"“J_tsar"
48360712,"“J_tsar"
130803621,"“J_tsar"
23895345,"“J_tsar"
433509537,"""J_tsar"
594893828,"“J_tsar"
384069608,"“J_tsar"
1247709972,"""J_tsar"
244377884,"“J_tsar"
615804653,"“J_tsar"
302888551,"“J_tsar"
1323721752,"“J_tsar"
325011489,"“J_tsar"
488118261,"“KiddBlueDevil24"
1027603525,"“J_tsar"
16109913,"“J_tsar"
495624745,"“J_tsar"
333645621,"“J_tsar"
336068383,"“J_tsar"
32959947,"“J_tsar"
590417879,"“J_tsar"
910531712,"“J_tsar"
261524594,"“J_tsar"
170858429,"“J_tsar"
620154647,"“J_tsar"
285278074,"“J_tsar"
1210060638,"""YoungPlatinum"
968348618,"“J_tsar"
79908850,"“J_tsar"
329206875,"“J_tsar"
205458389,"“J_tsar"
261524594,"“J_tsar"
383203203,"“J_tsar"
424684157,"“J_tsar"
384069608,"“J_tsar"
21667446,"""J_tsar"
329206875,"“J_tsar"
160298293,"“J_tsar"
29614269,"“J_tsar"
559209079,"“J_tsar"
18344006,"“J_tsar"
1247709972,"""J_tsar"
51453632,"“J_tsar"
1271255917,"""J_tsar"
435320114,"""J_tsar"
319449497,"“J_tsar"
968348618,"“J_tsar"
367335729,"“J_tsar"
261524594,"“J_tsar"
594893828,"“J_tsar"
239229722,"“J_tsar"
37369387,"“J_tsar"
375951317,"“J_tsar"
559209079,"“J_tsar"
93290821,"“J_tsar"
144611647,"‏J_tsar"
371526803,"“J_tsar"
739053932,"“J_tsar"
60372547,"“J_tsar"
554788999,"""J_tsar"
746514452,"""J_tsar"
48110784,"“J_tsar"
213416114,"“J_tsar"
594893828,"“J_tsar"
93290821,"“J_tsar"
432444959,"“J_tsar"
559209079,"“J_tsar"
14261902,"""J_tsar"
27195294,"“J_tsar"
746514452,"""J_tsar"
49545829,"“J_tsar"
579770421,"“J_tsar"
35775719,"""J_tsar"
318001366,"""J_tsar"
489978616,"""J_tsar"
17703774,"""J_tsar"
1043691810,"""J_tsar"
319170568,"“J_tsar"
355100894,"“J_tsar"
854991182,"“J_tsar"
456228942,"""J_tsar"
544752270,"“J_tsar"
25631334,"“J_tsar"
897156860,"“J_tsar"
831707370,"“J_tsar"
814141290,"""J_tsar"
45371863,"“J_tsar"
772714627,"""J_tsar"
107794133,"“Reggie_Tre5"
559209079,"“J_tsar"
27195294,"“J_tsar"
299962840,"“J_tsar"
23728530,"""J_tsar"
56785209,"“J_tsar"
531107767,"""J_tsar"
335816630,"“J_tsar"
262015271,"“J_tsar"
637373218,"“J_tsar"
474376177,"""J_tsar"
49025069,"""J_tsar"
269820173,"J_tsar"
412618457,"“J_tsar"
801730772,"“J_tsar"
266931310,"“J_tsar"
350657633,"“J_tsar"
262359494,"“J_tsar"
46819178,"“J_tsar"
30982521,"“J_tsar"
945141456,"“J_tsar"
169181394,"""J_tsar"
632169731,"""J_tsar"
82436185,"“J_tsar"
36683939,"“J_tsar"
400708707,"“J_tsar"
474376177,"""J_tsar"
372907526,"""J_tsar"
408077065,"“J_tsar"
22175665,"J_tsar"
200516308,"""J_tsar"
474376177,"""J_tsar"
855846692,"“J_tsar"
28018064,"“J_tsar"
332093746,"""J_tsar"
908570574,"“J_tsar"
391776684,"“J_tsar"
1293427172,"""J_tsar"
21587142,"“J_tsar"
586320102,"""J_tsar"
51122895,"""J_tsar"
36028131,"""J_tsar"
1176655448,"""J_tsar"
486146990,"""KlutcH4LiFe"
191988262,"“J_tsar"
329206875,"“J_tsar"
139440287,"“J_tsar"
196456627,"“FrankieF50"
389661077,"""J_tsar"
276721793,"“J_tsar"
172102340,"“J_tsar"
559209079,"“J_tsar"
371617192,"“J_tsar"
317960902,"“J_tsar"
78902832,"""J_tsar"
61550500,"“J_tsar"
365604735,"“J_tsar"
156779940,"“J_tsar"
317960902,"“J_tsar"
412681800,"“J_tsar"
321186056,"“J_tsarImagine"
231633814,"“J_tsar"
200516308,"""J_tsar"
100348882,"“J_tsar"
911605771,"“J_tsar"
107866855,"“J_tsar"
176835823,"“J_tsar"
1227173755,"""J_tsar"
347241081,"“J_tsar"
10470,"waldojaquith"
191972512,"“J_tsar"
96430975,"“J_tsar"
287485056,"“J_tsarNow"
82436185,"“angryatheistla"
317960902,"“J_tsar"
237005521,"“J_tsar"
255774429,"“J_tsar"
69336296,"“J_tsar"
46819178,"“J_tsar"
25576135,"“J_tsar"
47376201,"“J_tsar"
175152236,"""J_tsar"
223180948,"“J_tsar"
38361773,"“J_tsar"
325011489,"“J_tsar"
340060206,"""J_tsar"
29162051,"“J_tsar"
371864587,"“J_tsar"
163632601,"“J_tsar"
739264831,"“J_tsar"
479975782,"""J_tsar"
223959222,"“J_tsar"
348211160,"“J_tsar"
240025332,"""J_tsar"
164441502,"“J_tsar"
274807298,"“J_tsar"
936179784,"""J_tsar"
303548402,"“J_tsar"
125236164,"“J_tsar"
559209079,"“J_tsar"
200516308,"""J_tsar"
1176655448,"""J_tsar"
116095715,"“J_tsar"
264128752,"""J_tsar"
85767315,"“J_tsar"
176835823,"“J_tsar"
512593052,"“J_tsar"
287485056,"“J_tsarthe"
557062117,"“J_tsar"
82436185,"“J_tsar"
171983971,"“J_tsar"
607177259,"“J_tsar"
38808105,"VictorFiorillo"
777282019,"""Calle13Oficial"
1141028490,"“J_tsar"
186639966,"“J_tsar"
188438092,"“J_tsar"
125236164,"“J_tsar"
511321669,"J_tsar"
131900506,"“J_tsar"
1069138208,"“J_tsar"
265650229,"""JoeyT_11"
230297427,"“J_tsar"
437872237,"“J_tsar"
56912624,"""J_tsar"
499093533,"“J_tsar"
160387734,"“_TyMarley"
832446828,"“J_tsar"
367298749,"“J_tsar"
27515646,"“J_tsar"
494306501,"“J_tsar"
229964314,"“J_tsar"
1354639489,"“J_tsar"
264245363,"“J_tsar"
174694680,"“J_tsar"
149730331,"“J_tsar"
171983971,"“J_tsar"
27195294,"“J_tsar"
367821476,"“J_tsar"
317960902,"“J_tsar"
309241972,"""J_tsar"
429527824,"“J_tsar"
376607101,"“J_tsar"
302378402,"“J_tsar"
46529819,"“J_tsar"
561568608,"“J_tsar"
33346977,"""J_tsar"
1041608786,"“J_tsar"
251901411,"“J_tsar"
628385003,"“J_tsar"
200516308,"""J_tsar"
116095715,"“J_tsar"
22091111,"""J_tsar"
541915527,"“J_tsar"
326582179,"“J_tsar"
611094433,"""J_tsar"
283320435,"“J_tsar"
1092899978,"“J_tsar"
237885598,"“J_tsar"
337317487,"“J_tsar"
561568608,"“J_tsar"
116095715,"“J_tsar"
389724310,"""J_tsar"
116095715,"“J_tsar"
21587142,"“J_tsar"
131900506,"“J_tsar"
23648251,"“J_tsar"
44712022,"“J_tsar"
26361966,"“AdrianChenWeird:"
222304551,"""J_tsar"
29036583,"“J_tsar"
607177259,"“1TruMega"
116095715,"“J_tsar"
480725619,"“J_tsar"
