"tweetscreenamecounts","Freq"
"333479008",1
"333486263",1
"333510690",1
"333516981",1
"333519586",2
"333521905",1
"333527164",1
"33352954",1
"333529777",1
"333540734",1
"33354555",4
"333546650",2
"33356561",1
"333567307",1
"333573132",1
"333580794",2
"333582499",1
"333585581",6
"333587745",1
"333591252",1
"333594184",1
"333595695",10
"33360043",1
"333607897",1
"333609980",1
"333611377",2
"33361231",1
"333619596",1
"333635171",1
"333635644",4
"333637317",1
"333638996",1
"333639776",3
"33364047",3
"333645621",1
"333652878",1
"333662482",1
"333665472",1
"333669499",2
"333680610",4
"33370828",1
"333721800",1
"333733146",1
"333740686",1
"333745734",1
"333745921",1
"333753129",1
"333761153",3
"333767129",1
"333770091",1
"333774947",1
"333783680",1
"333784958",1
"333790489",2
"333795384",1
"333802838",1
"333807915",1
"333823686",1
"333835337",2
"333846983",1
"333854008",1
"333861798",1
"333863914",1
"333865241",2
"333873127",1
"333878739",2
"333879135",2
"33389774",1
"333898824",1
"33391016",1
"333914787",1
"333916206",2
"333918550",1
"333933879",3
"333942404",1
"33396596",1
"333988227",1
"33399778",1
"334020017",4
"334022922",1
"33402534",1
"33403625",1
"334039159",1
"334041449",1
"33405185",1
"334063002",11
"334072809",2
"33408119",1
"334085460",1
"334085682",1
"334118774",3
"33412581",2
"334127336",1
"334137254",2
"334140145",1
"334140661",1
"334152591",1
"334159416",1
"334174418",1
"334176103",2
"334176589",1
"33417821",1
"334178846",2
"334182710",1
"334199542",1
"334202387",1
"334212428",1
"33421316",1
"334240650",1
"334245101",1
"334250162",2
"334250857",3
"334264415",1
"33428147",1
"33428260",1
"334294037",1
"334295449",1
"334302119",1
"334312402",1
"334316912",1
"334320651",2
"334321609",1
"33433579",1
"33433773",1
"334339713",1
"33434146",1
"334343993",1
"334345804",1
"334352829",1
"334370300",1
"334370494",1
"334370866",5
"334373088",2
"334375641",1
"33438107",1
"334381131",2
"334383187",4
"334387910",1
"334391761",1
"334398046",1
"33439834",1
"334403371",1
"334418425",1
"334418930",1
"334424142",2
"334425618",3
"334426610",1
"334427214",3
"334437122",1
"334449437",1
"334453444",2
"334459401",1
"33446304",1
"334465083",1
"334468130",1
"33446995",1
"334475583",1
"334480091",1
"334480222",3
"334480509",1
"33448864",3
"334511792",1
"334514179",1
"334514762",4
"334517668",1
"334518694",2
"334536532",3
"334538461",1
"334540726",3
"334542014",1
"334542761",1
"334562904",1
"3345661",1
"334574507",2
"334583558",1
"334605395",1
"334660667",2
"334688896",1
"334690852",5
"334704618",2
"334754205",1
"334770933",2
"334783816",1
"334814205",1
"334815010",3
"334836898",1
"334848797",1
"334858378",1
"334859841",1
"334878954",1
"334880554",1
"334888272",1
"33489263",1
"334902751",2
"334904062",1
"33491494",1
"334915339",2
"33491702",1
"334920484",2
"33492272",2
"334937872",1
"334957211",2
"334967072",1
"334967695",1
"334969193",1
"334973974",1
"334976639",3
"334979558",3
"334984455",2
"334989131",1
"33501306",1
"335026030",1
"335027294",3
"335045054",1
"335053650",2
"335054563",1
"335059844",1
"335074196",5
"335075269",2
"335076795",2
"335079350",3
"335085796",1
"335110460",3
"335113363",1
"335114476",1
"335120752",1
"335123805",1
"335159146",10
"335163265",2
"335191404",1
"33519870",1
"335241387",2
"335248654",8
"335248676",1
"335273551",1
"335274033",1
"335317041",2
"335324571",1
"335343265",3
"335343706",1
"335365471",1
"33538076",1
"335383006",1
"335394288",1
"335404895",3
"335417566",5
"335432415",1
"335444808",1
"335445152",6
"335452108",1
"335457368",1
"335460104",1
"335461323",1
"335462903",1
"335488838",5
"335495020",1
"335495952",2
"335496266",3
"335505365",3
"335520592",1
"335525995",1
"335530351",1
"335532245",1
"335544126",4
"335545212",1
"335551509",1
"33556130",1
"335564536",1
"335565762",2
"335566055",1
"33556817",4
"335569992",1
"335574170",1
"335587611",1
"335590272",4
"335602300",1
"335602539",1
"335603953",1
"335607845",1
"335610220",1
"335626994",1
"335651187",1
"335652264",1
"335661033",1
"335666904",1
"335672960",1
"335674726",1
"335676294",1
"335679616",1
"335681005",1
"335681270",1
"335693083",2
"335694259",1
"335697295",1
"335704398",1
"335719851",2
"335734040",3
"335735377",1
"335741477",6
"335741740",2
"335743971",1
"335753188",2
"335784323",7
"335795177",2
"335811539",1
"335816630",1
"33582762",4
"335829065",1
"335845750",1
"335879264",1
"33591019",1
"335918371",3
"335923379",3
"335943739",1
"335964157",1
"335989585",10
"336029699",1
"33603048",1
"336032829",1
"336035212",1
"33604061",13
"336051033",2
"336053544",39
"336057043",1
"336061643",1
"336068383",1
"336076148",2
"336083115",1
"336091326",1
"336102220",1
"336107081",1
"336107393",3
"336112067",2
"336112515",1
"336120130",2
"336123319",1
"336131903",1
"336137665",5
"336139236",1
"336146259",1
"336147260",2
"336154434",1
"336156859",1
"336170684",1
"336170905",1
"336172477",3
"336180227",1
"33618577",1
"33619166",2
"336192891",2
"336196910",1
"336204604",1
"336206441",1
"336211181",1
"336214340",1
"33621483",1
"336216519",1
"336228809",1
"336230887",1
"336231508",1
"336231561",3
"336237145",1
"336240053",1
"336249081",1
"336261844",5
"336282009",1
"336295673",3
"336314603",1
"336326446",1
"336344324",2
"336349535",9
"336350494",1
"336358656",2
"336364612",6
"336364713",1
"336367860",11
"33637059",3
"336379709",1
"336390194",1
"336392802",1
"336414230",1
"336415647",1
"33641950",1
"336425140",1
"336434096",1
"336437711",1
"33644836",2
"336519635",1
"336543432",3
"336551352",3
"336587012",1
"336588454",1
"336591368",1
"336603257",1
"336616122",1
"336617574",1
"33662344",1
"336634333",1
"33663814",1
"336638663",1
"336642707",5
"336647396",1
"33665008",8
"336650713",1
"336668126",1
"33667217",2
"336682825",1
"336697729",1
"336710733",1
"336712442",1
"336723162",1
"336736666",1
"336738215",3
"336745339",1
"336773264",3
"33678055",2
"336798937",1
"336808997",1
"336826699",1
"336848588",2
"336872287",2
"336877029",1
"336880237",1
"33688390",5
"336886113",1
"336902969",1
"336903699",1
"336917106",1
"336918036",1
"336920640",4
"336933140",1
"33693467",1
"336939613",2
"33694308",1
"336946306",1
"336953227",1
"336966516",2
"336982305",2
"337002319",1
"337007883",1
"33702081",1
"33702374",14
"33703890",1
"337041681",1
"337046105",1
"337057684",2
"33706377",2
"33707866",1
"33713369",2
"337138272",1
"337146316",1
"33715010",1
"337150421",1
"33717564",1
"337179151",1
"337186616",4
"337208870",1
"337222803",2
"33723309",1
"337239604",1
"33724115",1
"337253330",1
"337255241",1
"337276062",3
"337286836",1
"337290990",1
"337303685",1
"33730986",4
"337314851",2
"337317487",1
"337338942",1
"337348055",2
"337351147",5
"337359827",1
"33736192",1
"337362674",2
"337363098",1
"337378440",1
"337382540",2
"337397897",3
"337422205",1
"337430764",1
"337436042",2
"337439149",1
"337440495",3
"337441230",1
"33745342",1
"337454235",1
"337462857",1
"337463777",1
"337467828",1
"337478772",1
"337484648",17
"337485469",1
"33750495",1
"337509006",1
"337514890",1
"337515215",7
"33753085",1
"33753970",1
"337547283",2
"337565593",1
"337576140",4
"337583624",1
"337587837",1
"337597878",2
"33764880",2
"33766508",1
"337685953",7
"33769600",4
"337717272",1
"33772637",1
"33772674",1
"337751089",1
"337751933",1
"33775572",1
"337767177",1
"337790467",1
"337792181",1
"337799994",1
"337808132",1
"337820749",1
"337838034",1
"337844348",1
"337852574",1
"337870357",1
"33788564",1
"337888977",1
"337894619",1
"337897708",1
"337926211",2
"337927791",1
"337932541",4
"33794077",1
"337957739",1
"337961541",1
"33796209",8
"337978018",1
"337990955",2
"337994862",1
"338000238",4
"338012532",1
"338025419",1
"338028690",1
"338029687",7
"338039365",1
"338051125",1
"338052391",4
"338059317",1
"338063369",4
"338067382",2
"338067900",1
"338074672",1
"338076636",3
"338079500",1
"338079508",1
"338080034",1
"33808074",2
"338094270",3
"338094290",1
"33810393",5
"338106653",1
"338107445",1
"338108963",3
"33811673",1
"338121403",2
"338126362",3
"338133967",1
"338141714",2
"338145652",1
"338146477",1
"338154969",10
"338162922",1
"338167123",1
"338194607",2
"338205961",1
"338211448",2
"33830373",1
"338307225",1
"338312213",1
"338386032",1
"338394041",10
"33841377",5
"338431223",1
"338433408",1
"338441471",2
"338464670",1
"338477202",1
"338519408",2
"338523949",1
"338525537",1
"338526974",5
"338541503",1
"33854484",1
"338546146",1
"338554013",1
"338585863",1
"338601353",1
"338608406",4
"338625391",1
"33862684",1
"338627769",1
"338637627",1
"338641404",1
"338641855",2
"338647082",1
"338653182",1
"338662807",1
"338665228",1
"338682230",5
"338699121",4
"338700495",1
"338702362",1
"338709032",3
"338720026",3
"33872726",1
"338732942",1
"338744449",1
"338745614",1
"338746246",1
"338746486",1
"338749690",1
"338756733",2
"33875738",2
"338759154",1
"338764457",1
"338764520",2
"338770927",1
"338775879",1
"338780448",3
"338786988",1
"338787896",1
"338787948",1
"338788825",1
"338788887",2
"338794529",4
"338800300",1
"338803688",1
"338806432",1
"338819664",2
"338840468",2
"338853516",1
"338861400",1
"338926972",1
"33894992",6
"338966311",5
"338973246",1
"338990762",1
"33899204",1
"339020711",2
"339034046",1
"339034916",4
"339046589",3
"339048268",1
"339053849",1
"33906191",1
"339082090",1
"339133837",1
"339136008",8
"339147873",2
"339154377",1
"339157077",2
"339157236",1
"339166764",1
"339171651",1
"339178385",3
"339187082",1
"339195779",1
"33919773",2
"339206760",1
"33922231",2
"339230555",7
"33923073",3
"339237116",4
"339237612",1
"339248550",2
"33925811",1
"339261854",1
"339262708",4
"339264116",1
"339271750",1
"339279891",1
"339281189",1
"339283859",2
"33928457",4
"339295867",1
"339304643",2
"339304990",1
"339310214",1
"339312045",1
"339313513",1
"33931364",1
"339324835",1
"339335712",1
"339336954",2
"33934674",1
"339348126",1
"339348685",1
"339353866",1
"339354539",1
"339356853",1
"339365340",5
"339372034",1
"339379187",1
"339391104",2
"339392464",1
"339405366",2
"339415315",1
"33942718",1
"339427804",1
"339428318",1
"339429131",1
"339429694",1
"339438505",2
"339444396",1
"339454646",3
"339454891",2
"339465368",1
"339478815",1
"339510034",1
"339510768",1
"33957578",1
"339580800",2
"339594405",1
"339627375",1
"339638265",1
"339644599",1
"339651044",1
"339658845",1
"339663843",1
"33966659",1
"339702591",15
"339725485",4
"339729569",1
"339752206",8
"339758250",1
"339772620",1
"339776796",3
"339778091",1
"339783367",1
"339792122",1
"339803878",1
"339810301",1
"339811941",1
"339816592",1
"33982022",2
"339821254",1
"339824657",1
"339838611",1
"339844589",4
"339846412",1
"339846546",1
"339880225",1
"339880265",2
"339902381",1
"339922745",1
"339923908",1
"339924449",1
"339928001",1
"33994105",2
"339946950",1
"339960906",1
"339980302",1
"33998319",1
"339984874",1
"339988283",1
"33999015",1
"339995442",5
"339996319",1
"340001286",1
"340007171",1
"340032622",1
"340033626",1
"340034332",1
"340039715",1
"340051551",1
"340056271",1
"340057787",1
"340060206",1
"340067849",1
"340080187",1
"34008720",1
"340099065",1
"340110633",1
"340110976",1
"340122138",1
"340135929",1
"340148462",1
"340149426",1
"340157354",1
"34018011",1
"340185162",1
"340186327",1
"34019261",4
"34020764",1
"340213781",3
"34022762",1
"340242028",1
"340280097",5
"340287901",6
"340302655",18
"340304960",4
"340307638",1
"340315835",1
"34031824",1
"340322085",1
"340334935",2
"34034334",2
"340350321",1
"340352043",2
"340376829",1
"340377830",4
"340381565",1
"340383471",1
"340405088",4
"340405993",5
"340407439",1
"34040803",2
"340410567",1
"340424111",1
"340425978",1
"340429655",4
"340431457",2
"340453789",1
"340469059",7
"340469342",2
"340472036",3
"340480610",1
"340481579",1
"340488474",1
"340489200",1
"34049190",1
"340499136",2
"340510486",4
"340514531",2
"340530558",4
"340534152",1
"34056280",2
"340564440",1
"340564498",2
"340569939",1
"340572356",2
"340577185",1
"340598445",1
"340601740",1
"340606852",1
"340616960",2
"340620849",1
"34062757",1
"340627667",4
"340631796",2
"340633803",1
"34063823",1
"340646769",1
"34064702",1
"340667963",1
"340670546",1
"340674428",1
"340682005",1
"340690498",1
"340690996",1
"34069283",1
"340693754",1
"340699704",1
"340703831",2
"34070406",2
"340706384",2
"340717545",1
"340718599",2
"34072627",1
"340749309",1
"340754275",1
"340770364",2
"34081694",3
"34082164",1
"340830608",1
"340833007",2
"34086043",2
"340943741",1
"340967214",3
"34098536",1
"340992614",1
"340997254",4
"340999332",1
"341012437",4
"341014691",1
"34101636",3
"341022705",1
"341041162",2
"341042356",2
"341046787",3
"341064139",1
"341068076",1
"34108075",1
"341093183",1
"341094909",2
"341095302",1
"341099234",1
"341100848",1
"341105111",1
"341105231",1
"341106238",1
"341111947",1
"341134153",1
"341141246",1
"34114841",1
"341154239",1
"34115990",1
"341166004",1
"341176708",2
"341179407",8
"341182769",1
"341196564",1
"341200359",1
"341203311",1
"34121127",1
"341224593",1
"341249862",3
"341257541",1
"341263337",1
"341269115",1
"341279925",1
"341286396",3
"34129036",1
"341321288",2
"341329456",8
"34134832",1
"341369604",4
"34137832",2
"341396090",1
"341420586",1
"341450328",3
"341469732",5
"341493430",1
"34150631",1
"34155267",1
"341555414",2
"341560097",1
"341590502",4
"341595038",1
"341602048",1
"34163017",6
"341644228",1
"341646377",1
"341654265",1
"341671858",3
"341676532",1
"341687278",2
"34172000",1
"34172603",1
"341731054",1
"34173133",1
"341733140",1
"341734596",1
"341735899",1
"341764323",1
"341778983",1
"341781325",2
"341785954",1
"341796558",2
"341806817",1
"34180927",10
"341809851",1
"341810238",7
"34181338",2
"341830382",1
"341832529",1
"341845563",1
"341849395",1
"341853373",2
"34185543",3
"34187392",1
"341876329",1
"34187702",1
"341879756",1
"341881334",1
"341883392",1
"341885594",1
"341889551",1
"341897634",1
"341897976",1
"341904849",1
"34190578",1
"341906045",1
"341908959",2
"341915485",2
"341922540",1
"341927281",1
"341929732",1
"341935346",1
"341936541",1
"34195252",1
"341958376",1
"341958632",1
"34196408",1
"34196789",1
"341979211",1
"342017138",2
"342054737",1
"34208011",2
"34210704",2
"34212095",1
"342124474",7
"342145114",1
"342160828",1
"34216220",1
"34217428",1
"342183929",6
"342185991",1
"342191043",1
"342202319",2
"342203000",1
"342207210",7
"342208061",1
"342228973",1
"342232860",1
"342244628",1
"342258979",1
"342265968",1
"342270940",1
"342286766",1
"342300915",4
"342304007",2
"34230408",2
"342306827",1
"342307880",2
"342324505",1
"342333255",1
"342363718",1
"342363873",1
"342370240",2
"342393501",1
"342394804",1
"34240859",1
"342408913",1
"34241059",1
"342426369",2
"342429480",1
"342450553",1
"342453445",1
"342460004",1
"342465064",1
"342469054",3
"342469247",1
"342472363",1
"342474831",2
"342476683",2
"342477385",1
"342477465",1
"342477674",5
"342520408",1
"342528366",1
"342530330",1
"342534514",1
"342538639",1
"342538784",1
"342564144",6
"342564255",5
"342566983",1
"342568901",4
"342577099",1
"342580281",1
"342626615",4
"342636332",2
"342638198",1
"342642786",1
"34266795",1
"342668436",5
"342676887",1
"342696442",2
"342701019",3
"342726020",1
"342727236",1
"342757541",1
"342764241",1
"342770570",1
"342771150",1
"342775856",2
"342777772",2
"342789802",1
"342791332",1
"34279581",1
"342800282",1
"342801757",1
"342806717",1
"342811472",90
"342813342",2
"342834733",2
"342852022",1
"342852439",1
"342852889",1
"342860614",1
"342870607",1
"342875212",1
"342878120",1
"342916599",6
"342917234",3
"34293225",1
"342943167",1
"342948825",3
"342956588",6
"342958680",1
"342961682",2
"34296610",1
"342979456",1
"342981107",1
"342986974",1
"34299305",4
"342997976",2
"343017975",2
"343029275",1
"343030340",1
"343030794",1
"343031653",4
"343035046",1
"343047176",1
"343047293",1
"343070184",2
"34307034",1
"343078084",1
"343097364",1
"343098343",1
"343100182",1
"343102125",1
"343136453",1
"343137918",5
"343141234",1
"343148052",6
"343153730",1
"343166090",1
"343170809",5
"343172911",1
"343173465",1
"343176953",2
"343180572",2
"343188501",1
"343189900",1
"343202924",1
"343206753",1
"343270021",2
"343280630",1
"343294056",1
"34334217",1
"343350560",1
"343356107",2
"34337648",2
"343394482",1
"343396600",1
"34341683",1
"34345317",2
"343456799",2
"343460539",1
"343468921",1
"343474861",1
"343478654",1
"343484082",1
"343500291",4
"34350642",1
"343511198",1
"343517968",2
"343524114",1
"343531040",1
"343532000",1
"343542069",1
"34354483",1
"34355043",4
"343557153",1
"343562390",3
"343570950",8
"343631001",1
"343652836",1
"343657212",3
"343659922",1
"343676361",1
"343690142",1
"34369138",2
"34369297",1
"343701155",1
"343708404",1
"343713911",1
"343753095",1
"343754409",3
"343755823",1
"343759184",1
"343765442",2
"343769293",1
"343772867",1
"343781456",2
"343781695",1
"343783060",3
"343788326",6
"343790184",1
"343791205",2
"343808366",1
"343812502",1
"343813850",3
"343815461",2
"34381789",1
"343825681",3
"343836829",1
"343839553",1
"343854321",1
"34385985",6
"343862138",1
"343862239",2
"343865820",1
"343869138",1
"34388686",1
"343899590",2
"343907751",1
"34392972",1
"34393034",1
"343962540",4
"344001527",1
"344007515",1
"344011545",1
"344029393",1
"34404794",1
"344048082",1
"344078882",1
"344090284",2
"344100039",1
"344100270",1
"344101019",1
"344101036",2
"34413944",1
"344146339",1
"344153582",1
"344158665",1
"344194820",1
"344208461",1
"344212779",1
"344228516",1
"344244650",2
"344251935",1
"344277022",1
"344292857",1
"344297190",4
"344298520",1
"344307366",1
"344310377",1
"344316132",1
"344327017",1
"344348233",1
"344353407",2
"344363264",2
"344370655",1
"344378786",1
"344379960",1
"344382101",5
"344383118",1
"344383227",1
"344384385",2
"344385905",1
"344389201",1
"344392801",2
"34439868",1
"344409330",1
"344423171",2
"344427372",1
"344438898",1
"344439677",1
"34444009",2
"344443041",1
"344443062",1
"344454547",1
"344454874",1
"344471001",1
"344489639",1
"344489659",1
"344489698",1
"344491142",1
"344494990",2
"344511540",1
"344531653",2
"344535931",1
"344559916",1
"34456921",1
"34457642",1
"344578754",9
"34460094",1
"34460699",1
"344617973",1
"344638323",4
"34464688",2
"34464868",1
"34465754",1
"34467494",1
"344685459",2
"34469085",1
"344714740",1
"344743301",1
"344746194",1
"34475619",1
"34476726",1
"344791891",2
"34479299",2
"344797520",2
"344800223",1
"344801010",1
"344819045",1
"344850022",1
"344857650",1
"34486550",2
"344870285",1
"344881250",1
"344886484",1
"344894710",1
"344910698",1
"344917087",1
"344919661",4
"344927863",1
"344933595",1
"344935987",1
"344936249",1
"344955642",2
"344957251",1
"344960962",1
"344962911",1
"344968370",1
"344969160",1
"344973071",1
"344975076",1
"34497946",1
"344989556",1
"345003896",2
"345005383",3
"345011888",2
"345042853",1
"345042984",1
"345065730",3
"34507245",1
"345086560",1
"34508819",6
"345090282",6
"345092363",1
"34510429",1
"345108333",1
"345109380",2
"345115387",2
"34512027",2
"345136667",1
"345137518",5
"345141332",2
"345143037",3
"34514769",1
"345155450",2
"345156872",1
"345159247",1
"345159315",3
"345169080",1
"34517356",1
"345177826",1
"345208219",5
"345209675",2
"345218392",2
"345220164",1
"345230502",1
"34523559",1
"345248476",2
"345265298",1
"345274112",1
"34527462",1
"345286206",1
"34531484",1
"345348097",1
"345370562",2
"345378750",1
"345385297",1
"345411446",12
"345424678",1
"345451910",2
"345457612",5
"34547377",3
"345480582",1
"345487067",1
"345494332",1
"345495892",1
"345507007",1
"345537605",7
"345542267",1
"345544258",2
"345551989",1
"345569005",1
"345570449",2
"345577062",7
"345580439",1
"345593846",1
"345595633",1
"345610968",1
"345612825",1
"345615842",1
"345616668",1
"345638837",1
"345639007",1
"345641355",1
"345646633",1
"345651158",1
"345671319",1
"345673200",1
"345675325",1
"34569028",1
"34569176",1
"345693101",1
"345695273",12
"345703025",1
"345703879",12
"345714938",3
"345716085",2
"345725440",1
"345725849",3
"345731667",1
"34573613",11
"345736359",1
"345744297",1
"345753413",1
"345757847",1
"345759707",1
"345761637",3
"345772320",1
"345790467",1
"345827088",1
"34583388",3
"345848224",2
"34585261",1
"345859974",1
"345875869",1
"34588621",1
"345935438",1
"345956674",1
"34596188",1
"34596289",16
"345997659",1
"345999530",2
"346024381",1
"346032733",1
"34603742",1
"34604923",41
"346061358",4
"346064251",2
"346066868",1
"346067476",3
"346075565",1
"346084635",2
"346089075",12
"346099450",2
"346127527",2
"34613000",1
"346135430",2
"34613711",1
"346143102",1
"346144609",1
"34614474",1
"346149962",1
"346156212",1
"346176283",1
"346180386",1
"346197274",1
"346202512",1
"346221511",23
"346228436",1
"346238305",1
"346241811",1
"346244759",1
"346256203",1
"346257997",4
"346273701",1
"346285697",1
"34630032",1
"346302162",4
"34630919",1
"346316173",1
"346327311",1
"346328111",3
"346329604",1
"346335923",1
"346341209",1
"346342197",21
"346348189",1
"346355153",1
"346356269",2
"346356930",1
"34636169",1
"346369366",1
"346373760",1
"34637675",1
"346377883",1
"346381469",2
"34639257",1
"346405610",2
"346407026",1
"346438750",1
"346498794",4
"34651062",1
"346518321",2
"346521583",1
"34652802",1
"346568200",1
"346586762",25
"346595570",1
"346599023",1
"346611879",1
"34662887",1
"346629120",1
"346633653",2
"346644432",1
"346647178",1
"34664891",1
"346653130",2
"346664043",1
"346664991",6
"346671788",1
"346677688",1
"346683143",2
"346705820",1
"346708259",2
"346722260",1
"346739154",1
"346743695",1
"34674870",1
"346751425",1
"346757140",1
"34675940",1
"346778929",3
"346789736",1
"346794698",1
"346797914",1
"346808499",1
"346831773",2
"346842009",1
"346844605",5
"346860388",3
"346865178",1
"346866956",1
"346881079",1
"346884099",1
"346885049",2
"346893210",1
"346898773",1
"346905289",1
"346913736",1
"346915063",1
"346924408",1
"346924643",1
"346931958",1
"346942575",1
"346946582",2
"346946648",2
"346949088",1
"346949416",1
"346950642",1
"346953610",2
"346966700",2
"346969788",2
"346990986",1
"346991009",1
"346993298",1
"347017155",3
"347028228",1
"347037898",1
"347039538",2
"347044312",1
"347044498",1
"347065185",1
"347066149",2
"347130467",1
"347163436",1
"347171859",1
"34718178",3
"347197676",3
"347206992",1
"347241081",1
"34724268",1
"347248967",1
"347264824",1
"347267824",1
"347269169",3
"347294407",1
"347303458",2
"347315492",1
"34732291",1
"34732639",1
"347339164",1
"347341475",7
"347341863",1
"347343481",2
"347344231",1
"347353384",1
"347359294",2
"347363169",1
"347363427",1
"347379588",2
"347393007",1
"347393094",2
"347408462",3
"347414186",1
"347422064",2
"347422345",1
"347440092",1
"34744162",1
"34744730",7
"347457249",1
"34746759",1
"347478604",1
"347484100",1
"347484954",1
"347488759",2
"347488804",1
"34748983",2
"347502888",2
"347505924",1
"347520593",8
"347533281",1
"347548823",1
"347549395",1
"347549888",1
"34755172",1
"347571958",1
"347575936",1
"347584447",1
"347586513",10
"347593823",2
"347594457",1
"347595175",1
"347597479",2
"34760884",2
"347622435",1
"347641459",1
"347658480",1
"347667268",1
"347668063",1
"347687525",10
"347688820",1
"347690633",2
"347700591",1
"347702295",2
"347707044",3
"34771142",6
"347727234",1
"34776514",9
"34777090",1
"347807654",2
"34782544",1
"347868964",1
"34788885",1
"347908458",7
"347918559",1
"347927946",1
"347930603",2
"347933050",1
"347951050",4
"347961890",1
"347971084",2
"347974054",1
"347977313",1
"34799381",10
"348001304",1
"348005325",2
"348007012",3
"348013633",2
"348017775",1
"34801853",1
"348031288",1
"348063104",1
"34806404",2
"348068816",1
"34807106",1
"348077266",1
"348085340",1
"348089692",7
"348089968",1
"348119495",1
"348128151",1
"348136052",1
"348141645",2
"348151458",2
"348156869",7
"34815746",1
"34815784",1
"348158426",2
"348167548",1
"348174009",1
"348175531",1
"34817581",1
"348183714",1
"348185707",1
"34820116",1
"348204912",1
"3482091",1
"348210459",2
"348211160",1
"348212018",1
"34822107",1
"34823204",2
"348236616",2
"348247528",1
"348258372",1
"348259762",2
"348261457",2
"348279535",1
"348284569",2
"348290551",1
"348298318",3
"348307915",1
"348308598",3
"34830918",1
"348310250",1
"348313145",1
"348318339",1
"348336535",2
"348342799",4
"348345848",2
"348350365",1
"34838021",1
"34839323",1
"348428401",1
"348450208",5
"348464044",1
"34848300",1
"348511007",2
"348515308",1
"348525209",1
"348530182",1
"348543379",1
"348546176",1
"34854779",1
"348550493",1
"34855189",2
"348558400",1
"348569994",2
"348571256",1
"348583820",1
"34858549",1
"348589280",1
"348600591",1
"348627173",10
"348627494",1
"348643840",1
"34864651",1
"348653933",5
"34866042",2
"348662710",2
"348666894",1
"348690189",1
"348716930",1
"348718695",1
"348719355",1
"348723726",19
"348726051",1
"348726344",1
"348732558",2
"348739126",3
"348749951",12
"34875756",3
"34876146",6
"348762836",1
"348775351",4
"34877973",1
"348819009",1
"348822726",1
"348824081",1
"348836273",2
"348837071",3
"348847374",1
"348847874",1
"348862223",1
"348866710",1
"348888664",2
"348890028",1
"348892609",1
"348894395",1
"348895833",1
"348898016",1
"348905588",2
"34890632",1
"348909358",12
"348938273",5
"348952434",8
"34896213",1
"348964085",2
"348966839",1
"348984800",1
"349004622",14
"349071136",1
"34908691",1
"349113446",1
"349117641",1
"349130433",1
"349133516",1
"349139617",1
"349148197",1
"349158729",2
"34915924",2
"349163548",1
"349170422",1
"349174530",1
"349185644",3
"349187087",2
"349198060",3
"349198929",1
"349205716",1
"34920792",1
"349211451",1
"349216580",1
"349221484",1
"34922756",1
"34923894",1
"349243334",2
"349246948",2
"349252714",3
"349255661",1
"349258671",1
"349259713",1
"349262803",2
"349267057",1
"349272806",1
"349326675",1
"349328750",1
"349334335",3
"34934117",1
"349347679",1
"349352718",4
"349352845",1
"349355053",1
"349355333",1
"349357710",1
"349370148",1
"349373322",1
"349377273",3
"349390002",1
"34939399",1
"349419571",1
"349426166",1
"349426478",2
"349427228",1
"349428116",1
"349430219",2
"349432190",1
"349434467",2
"349436315",1
"34944835",1
"349452355",1
"349461406",2
"349469386",2
"349483997",2
"349496361",1
"349504804",1
"349522036",1
"349552975",1
"34956435",2
"34958150",3
"349620032",2
"349637808",2
"349639003",1
"349649728",1
"34965615",1
"349658492",1
"349658578",1
"34967367",4
"34968252",6
"349706472",1
"349710218",1
"349715664",1
"349716975",1
"349749757",3
"349749954",49
"349758661",1
"349758776",1
"349763594",1
"349776164",1
"349787932",1
"34979123",1
"34979138",1
"349799768",32
"349800248",1
"349810985",1
"349811309",2
"349811546",1
"349835299",1
"349839594",1
"349854315",2
"349858506",1
"34987937",3
"349891370",1
"34989273",1
"349899448",1
"349907876",1
"34990827",7
"349924707",4
"34993177",1
"34994083",3
"349942612",1
"34994830",1
"349973113",1
"349982172",2
"349992728",1
"350001015",12
"350002149",1
"350002387",3
"350004136",1
"350006292",1
"350013988",1
"350015632",1
"350023993",1
"35002663",1
"350031980",1
"350040346",1
"350049767",2
"35005050",1
"350050731",1
"350051421",4
"35005252",1
"350053811",1
"350054193",1
"350059463",17
"350072379",2
"350078523",1
"350078618",1
"35008261",1
"350082970",2
"35008576",1
"350086943",3
"35008930",1
"350090455",1
"350091324",1
"35010114",1
"350101348",1
"350108154",1
"35014237",1
"35015689",1
"35015776",1
"350169175",4
"350170242",1
"35017307",1
"350184232",3
"350204924",2
"350230210",1
"350268852",1
"350274271",1
"35029524",1
"350312672",1
"35031905",1
"350330293",1
"350332121",1
"350333492",1
"350343440",1
"350394353",1
"350414790",2
"350452174",2
"350471624",1
"35047209",1
"350474312",1
"350474374",1
"350482029",1
"350482305",2
"350487091",7
"350487117",1
"350488979",1
"350505524",1
"350534512",1
"350536461",1
"35054053",1
"350560640",57
"350561077",1
"350574105",1
"350581432",2
"350591995",1
"350604791",5
"35060516",1
"350606188",1
"350607783",1
"350609343",1
"350612651",1
"350627467",1
"350639120",1
"350642621",1
"350657633",1
"35065835",1
"350659711",1
"350659794",2
"350659982",5
"350660685",2
"350668463",1
"350670253",3
"350685055",1
"35069395",1
"350708031",22
"35073242",1
"350748528",1
"350749104",1
"350757679",1
"35076347",1
"35081124",1
"35083391",1
"35084627",1
"35085500",1
"350861706",4
