"source","target"
360397611,"web"
165606413,"web"
454683943,"web"
412632438,"web"
1322848982,"web"
719098357,"web"
366664856,"web"
420788948,"web"
282719800,"web"
19635122,"web"
121682172,"web"
377760945,"web"
262221436,"web"
543248130,"web"
391674541,"web"
120532575,"web"
351353838,"web"
309395511,"web"
365885208,"web"
310860463,"web"
236087590,"web"
380601032,"web"
20323281,"web"
220164036,"web"
17852237,"web"
196659352,"web"
170421521,"web"
191782291,"web"
48391497,"web"
782747580,"web"
510809141,"web"
393600448,"web"
55907493,"web"
236635162,"web"
841975074,"web"
294244956,"web"
45386552,"web"
249646076,"web"
14383251,"web"
21776069,"web"
53789862,"web"
25375836,"web"
49037809,"web"
415261418,"web"
557470514,"web"
1172685182,"web"
92233167,"web"
588704288,"web"
84411013,"web"
117200348,"web"
952350840,"web"
65139386,"web"
56770829,"web"
368544126,"web"
502195686,"web"
23916163,"web"
906088596,"web"
256209552,"web"
48722982,"web"
770950615,"web"
996109586,"web"
17852237,"web"
212074850,"web"
454683943,"web"
70173408,"web"
472999203,"web"
574944333,"web"
250906738,"web"
337276062,"web"
198673822,"web"
1029568476,"web"
46022705,"web"
322054991,"web"
387643631,"web"
847938266,"web"
392560870,"web"
336364713,"web"
356293951,"web"
545269384,"web"
138238607,"web"
186216984,"web"
557470514,"web"
897006961,"web"
1012566668,"web"
623845484,"web"
336053544,"web"
489807394,"web"
332827710,"web"
746527010,"web"
27826977,"web"
17852237,"web"
50841344,"web"
116522678,"web"
460532339,"web"
118372709,"web"
282365432,"web"
527812559,"web"
247764959,"web"
601687972,"web"
832375243,"web"
79781850,"web"
594854192,"web"
74107529,"web"
181278085,"web"
508081252,"web"
41812247,"web"
353590297,"web"
336053544,"web"
189237960,"web"
751600922,"web"
18263016,"web"
623845484,"web"
181278085,"web"
133763862,"web"
151671942,"web"
138238607,"web"
183445278,"web"
48125735,"web"
39098870,"web"
15088104,"web"
412647303,"web"
472999203,"web"
1247049150,"web"
208800984,"web"
16992943,"web"
30608862,"web"
1061491550,"web"
588704288,"web"
468667672,"web"
411946129,"web"
1029568476,"web"
468667672,"web"
23748540,"web"
59580458,"web"
489795222,"web"
345086560,"web"
369361462,"web"
1108144369,"web"
557470514,"web"
1315554001,"web"
897006961,"web"
608543662,"web"
15770652,"web"
38420961,"web"
1172685182,"web"
143575477,"web"
94879727,"web"
1099889744,"web"
236007870,"web"
23748540,"web"
14861810,"web"
460532339,"web"
336053544,"web"
40953622,"web"
325283104,"web"
392560870,"web"
1348330398,"web"
196743148,"web"
105211048,"web"
327548306,"web"
364923109,"web"
142409535,"web"
254038486,"web"
380001343,"web"
15534499,"web"
380865861,"web"
340149426,"web"
460416957,"web"
145277984,"web"
328303528,"web"
245418886,"web"
422239894,"web"
45785002,"web"
39882023,"web"
245418886,"web"
367415473,"web"
138238607,"web"
36047300,"web"
886737265,"web"
591401887,"web"
486237119,"web"
1143623240,"web"
45386552,"web"
454683943,"web"
212483779,"web"
50841344,"web"
98735407,"web"
248999863,"web"
701780354,"web"
1241889835,"web"
1089388320,"web"
380001343,"web"
557470514,"web"
498225041,"web"
248072730,"web"
29645415,"web"
322791506,"web"
342054737,"web"
19423307,"web"
897006961,"web"
15088104,"web"
224361374,"web"
1357717296,"web"
423754478,"web"
18272643,"web"
67216151,"web"
563718411,"web"
245418886,"web"
259250796,"web"
429290846,"web"
417212116,"web"
145906024,"web"
271575735,"web"
273636856,"web"
43439767,"web"
289423999,"web"
189325263,"web"
321615083,"web"
30409639,"web"
1363094690,"web"
262221436,"web"
311841461,"web"
138238607,"web"
373141061,"web"
107926812,"web"
309395511,"web"
408688436,"web"
59580458,"web"
746527010,"web"
193515719,"web"
30909665,"web"
1118230730,"web"
198275668,"web"
392560870,"web"
127364640,"web"
198673822,"web"
48391497,"web"
1365208590,"web"
14861810,"web"
146721992,"web"
259093526,"web"
173595399,"web"
185003472,"web"
22106980,"web"
392560870,"web"
275252401,"web"
938502108,"web"
8505462,"web"
385926593,"web"
261369681,"web"
1358190348,"web"
355257338,"web"
99197604,"web"
267433442,"web"
304875969,"web"
842381545,"web"
608419864,"web"
1172685182,"web"
392560870,"web"
481823823,"web"
561226809,"web"
28457783,"web"
186216984,"web"
602626998,"web"
292434152,"web"
408692706,"web"
279671484,"web"
16980564,"web"
488139421,"web"
173909161,"web"
746180498,"web"
308742477,"web"
381706155,"web"
453590597,"web"
282719800,"web"
55907493,"web"
76544187,"web"
218334498,"web"
413788385,"web"
159659465,"web"
185003472,"web"
925106532,"web"
554525302,"web"
68490310,"web"
37369387,"web"
714957769,"web"
417620958,"web"
17852237,"web"
384049007,"web"
40748746,"web"
303328398,"web"
224835796,"web"
22467757,"web"
323119403,"web"
1339835251,"web"
570503766,"web"
162441059,"web"
898108363,"web"
19991655,"web"
299454924,"web"
162834926,"web"
1140688016,"web"
27694016,"web"
17852237,"web"
99063726,"web"
211926675,"web"
228859998,"web"
106558870,"web"
1046467010,"web"
360566948,"web"
337276062,"web"
31848438,"web"
313058526,"web"
107208128,"web"
138238607,"web"
212074850,"web"
343356107,"web"
315346894,"web"
77351308,"web"
336053544,"web"
147355856,"web"
811888645,"web"
1024827931,"web"
1045641788,"web"
314281034,"web"
398306271,"web"
397034236,"web"
500899893,"web"
48445323,"web"
1328385769,"web"
32966775,"web"
16985475,"web"
608667705,"web"
61406898,"web"
629558178,"web"
473349097,"web"
22157400,"web"
14089406,"web"
326507613,"web"
413228364,"web"
439880553,"web"
366127290,"web"
498225041,"web"
218720191,"web"
277822768,"web"
290602376,"web"
258636409,"web"
502195686,"web"
301207149,"web"
301241664,"web"
454683943,"web"
163732865,"web"
30492618,"web"
218720191,"web"
373141061,"web"
450101575,"web"
336053544,"web"
18805461,"web"
19423307,"web"
453590597,"web"
15088104,"web"
1000546747,"web"
500040487,"web"
1365208590,"web"
151551779,"web"
291363208,"web"
198275668,"web"
569472952,"web"
789340194,"web"
92569779,"web"
613930868,"web"
203177848,"web"
343356107,"web"
170702862,"web"
308243044,"web"
51259342,"web"
61633579,"web"
398135186,"web"
20404679,"web"
527812559,"web"
42967433,"web"
254305785,"web"
65872668,"web"
863959632,"web"
51544273,"web"
330120722,"web"
977232073,"web"
157473557,"web"
16992943,"web"
637186595,"web"
67158847,"web"
350169175,"web"
41432162,"web"
411652156,"web"
261781571,"web"
314753313,"web"
40515391,"web"
84060976,"web"
380550962,"web"
17852237,"web"
230095563,"web"
392560870,"web"
768012685,"web"
770950615,"web"
138238607,"web"
463321381,"web"
905115878,"web"
965719405,"web"
491086453,"web"
256691943,"web"
62852823,"web"
321615083,"web"
898108363,"web"
68490310,"web"
18174384,"web"
213527656,"web"
988053817,"web"
91271038,"web"
17852237,"web"
337767177,"web"
119207078,"web"
248072730,"web"
1141477008,"web"
59397902,"web"
245488378,"web"
883400280,"web"
321169763,"web"
1034314470,"web"
150476236,"web"
77351308,"web"
92569779,"web"
127899096,"web"
39505663,"web"
119207078,"web"
393712607,"web"
471039482,"web"
1321429316,"web"
321098587,"web"
1158281694,"web"
17852237,"web"
208800984,"web"
262990093,"web"
28994417,"web"
40515391,"web"
406250308,"web"
587334482,"web"
79791400,"web"
1146227744,"web"
62852823,"web"
375341236,"web"
71259681,"web"
760336370,"web"
44864157,"web"
17852237,"web"
1245266587,"web"
930618392,"web"
468047625,"web"
17030675,"web"
275358383,"web"
14861810,"web"
127913188,"web"
520029281,"web"
39505663,"web"
743164381,"web"
79022260,"web"
27270864,"web"
292663543,"web"
1164018324,"web"
34334217,"web"
156842199,"web"
624864915,"web"
602626998,"web"
46844031,"web"
418286734,"web"
17852237,"web"
23118372,"web"
29768104,"web"
213527656,"web"
282806528,"web"
85823069,"web"
409487532,"web"
898789820,"web"
406024502,"web"
973136490,"web"
111102775,"web"
14861810,"web"
18901252,"web"
196461350,"web"
745213290,"web"
407533248,"web"
144457491,"web"
1289653332,"web"
145907904,"web"
212476579,"web"
1184258160,"web"
21511992,"web"
23222104,"web"
534799496,"web"
18348798,"web"
261487251,"web"
223610678,"web"
397034236,"web"
54984949,"web"
1235304079,"web"
193968377,"web"
703402304,"web"
61633579,"web"
446393669,"web"
323950082,"web"
144457491,"web"
56102287,"web"
127899096,"web"
384512594,"web"
19303339,"web"
985799646,"web"
281376868,"web"
56519688,"web"
454683943,"web"
233694711,"web"
811888645,"web"
474317222,"web"
1143623240,"web"
144457491,"web"
1151494004,"web"
22101927,"web"
107190251,"web"
21070702,"web"
325952397,"web"
567668346,"web"
305779534,"web"
527812559,"web"
608667705,"web"
299346036,"web"
144457491,"web"
1320098234,"web"
439553601,"web"
29768104,"web"
17852237,"web"
38084763,"web"
20251620,"web"
240001779,"web"
1338636182,"web"
730598550,"web"
40515391,"web"
326507613,"web"
67158847,"web"
3948041,"web"
138238607,"web"
462521389,"web"
257241735,"web"
185200405,"web"
14361306,"web"
205139274,"web"
803172829,"web"
1363094690,"web"
323119403,"web"
138238607,"web"
1061891647,"web"
277561227,"web"
146396266,"web"
221109581,"web"
153251699,"web"
503437297,"web"
470680549,"web"
378056091,"web"
889886995,"web"
82991145,"web"
500146059,"web"
811888645,"web"
74021722,"web"
902915935,"web"
246340175,"web"
459456499,"web"
188557731,"web"
551303218,"web"
345537605,"web"
38084763,"web"
314302860,"web"
1141477008,"web"
51863423,"web"
118922087,"web"
803172829,"web"
212476579,"web"
273078889,"web"
235700158,"web"
577217657,"web"
273036493,"web"
18488549,"web"
1061891647,"web"
192739122,"web"
1352942834,"web"
193751759,"web"
47093419,"web"
47548762,"web"
384512594,"web"
382084239,"web"
721304208,"web"
527812559,"web"
1263222144,"web"
1089258324,"web"
292663543,"web"
336053544,"web"
944247080,"web"
201191040,"web"
374093116,"web"
351742022,"web"
299454924,"web"
126750191,"web"
56758889,"web"
392560870,"web"
349428116,"web"
25574379,"web"
593234294,"web"
390701228,"web"
14861810,"web"
379964723,"web"
1141477008,"web"
249413026,"web"
159470639,"web"
103333232,"web"
30161718,"web"
84491162,"web"
468937276,"web"
156823343,"web"
551432700,"web"
277745843,"web"
25806273,"web"
264401366,"web"
1321429316,"web"
29087735,"web"
41475613,"web"
475952892,"web"
420788948,"web"
145077533,"web"
542075553,"web"
257938956,"web"
489991476,"web"
376524453,"web"
87202607,"web"
384610456,"web"
357868711,"web"
159470639,"web"
102155664,"web"
766125152,"web"
59217635,"web"
499118717,"web"
315216381,"web"
607541199,"web"
344438898,"web"
42228497,"web"
380641528,"web"
487836582,"web"
