"source","target"
215074122,"NULL"
502195686,"NULL"
433921697,"NULL"
364639608,"NULL"
891475195,"NULL"
627466824,"394491103"
37320152,"74634111"
104972123,"394491103"
19436145,"NULL"
334294037,"NULL"
165417301,"NULL"
116534134,"NULL"
147753230,"NULL"
708272696,"394491103"
39267537,"NULL"
1143636187,"NULL"
35379884,"NULL"
23246458,"NULL"
42522604,"NULL"
544511299,"NULL"
1301343121,"NULL"
72411276,"NULL"
626133936,"NULL"
500899893,"NULL"
44736538,"NULL"
67678393,"NULL"
406100005,"NULL"
89368349,"NULL"
581565508,"189629003"
44392506,"394491103"
460532339,"NULL"
17852237,"NULL"
392560870,"NULL"
285972219,"970717333"
241373047,"394491103"
94436427,"394491103"
51293625,"NULL"
56935036,"NULL"
245418886,"NULL"
557470514,"NULL"
212074850,"NULL"
41466403,"39540222"
237965535,"394491103"
130523667,"NULL"
187784295,"485268828"
186216984,"NULL"
58642220,"NULL"
18313141,"NULL"
180933976,"394491103"
1140688016,"1108144369"
1297531514,"NULL"
220164036,"394491103"
478085028,"NULL"
17852237,"NULL"
282365432,"NULL"
531752376,"NULL"
162684760,"NULL"
520975012,"NULL"
240984704,"NULL"
392560870,"NULL"
94030033,"NULL"
393636238,"NULL"
63876732,"NULL"
245435539,"25507272"
138238607,"NULL"
21581114,"NULL"
298749882,"333796943"
422222530,"NULL"
88114290,"NULL"
330841628,"NULL"
284814955,"428333"
173733483,"NULL"
751034562,"394491103"
106915715,"NULL"
996187842,"NULL"
527812559,"394491103"
276197961,"NULL"
68490310,"NULL"
15789570,"NULL"
961768842,"NULL"
164825350,"NULL"
626133936,"394491103"
20666151,"216299334"
45785002,"NULL"
147977166,"NULL"
328422437,"NULL"
47354612,"NULL"
393712607,"394491103"
39538749,"394491103"
408104230,"394491103"
501921451,"NULL"
1293142866,"NULL"
539392635,"394491103"
1365208590,"394491103"
173737595,"NULL"
468667672,"NULL"
228859998,"NULL"
89368349,"NULL"
278108827,"NULL"
1084679185,"394491103"
433032566,"NULL"
524082133,"NULL"
49037809,"NULL"
336053544,"394491103"
26090003,"NULL"
15088104,"NULL"
1176655448,"394491103"
522529439,"NULL"
36643006,"NULL"
501921451,"NULL"
939363680,"394491103"
463894893,"394491103"
100300239,"NULL"
299949655,"NULL"
330753374,"394491103"
714957769,"NULL"
577672276,"NULL"
104662796,"254686793"
1321448042,"394491103"
468667672,"NULL"
601881493,"37369387"
48509147,"394491103"
190745170,"394491103"
88290488,"NULL"
538537733,"NULL"
360397611,"NULL"
165606413,"394491103"
454683943,"NULL"
412632438,"394491103"
1322848982,"NULL"
719098357,"NULL"
366664856,"NULL"
420788948,"394491103"
282719800,"NULL"
19635122,"NULL"
121682172,"NULL"
377760945,"NULL"
262221436,"394491103"
543248130,"NULL"
391674541,"305779534"
120532575,"NULL"
351353838,"394491103"
309395511,"NULL"
365885208,"394491103"
310860463,"NULL"
236087590,"394491103"
380601032,"NULL"
20323281,"187784295"
220164036,"394491103"
17852237,"NULL"
196659352,"NULL"
170421521,"NULL"
191782291,"394491103"
48391497,"394491103"
782747580,"NULL"
510809141,"NULL"
393600448,"NULL"
55907493,"NULL"
236635162,"NULL"
841975074,"NULL"
294244956,"NULL"
45386552,"NULL"
249646076,"NULL"
14383251,"3948041"
21776069,"NULL"
53789862,"393254695"
25375836,"NULL"
49037809,"NULL"
415261418,"NULL"
557470514,"NULL"
1172685182,"NULL"
92233167,"NULL"
588704288,"NULL"
84411013,"NULL"
117200348,"NULL"
952350840,"NULL"
65139386,"394491103"
56770829,"394491103"
368544126,"NULL"
502195686,"NULL"
23916163,"394491103"
906088596,"NULL"
256209552,"NULL"
48722982,"NULL"
770950615,"NULL"
996109586,"394491103"
17852237,"NULL"
212074850,"394491103"
454683943,"NULL"
70173408,"NULL"
472999203,"NULL"
574944333,"394491103"
250906738,"NULL"
337276062,"394491103"
198673822,"NULL"
1029568476,"NULL"
46022705,"NULL"
322054991,"NULL"
387643631,"394491103"
847938266,"NULL"
392560870,"192739122"
