from_user,to_user
365868737,394491103
19870166,394491103
834744146,394491103
1015705580,78701299
76427468,394491103
595112390,394491103
272226562,394491103
1342599930,394491103
411559658,394491103
896509368,394491103
883599991,394491103
143264571,394491103
894592992,394491103
154056215,394491103
51063734,394491103
314902292,171721012
43716556,394491103
404493612,19946206
916048260,394491103
182021306,248305051
389937144,415122161
242966833,239120468
394331373,394491103
266331122,394491103
451228220,536696400
52648714,239120468
401287776,174172366
221270637,477050858
389937144,389937144
940246758,247653244
578124723,394491103
89353238,394491103
68797698,394491103
1117490934,394491103
509614470,394491103
109699231,394491103
426238636,394491103
333770091,394491103
54661350,394491103
42204334,229632791
262674436,29015591
299913388,1279437559
342183929,627015577
620228575,14246657
417613125,394491103
317764428,394491103
18334400,20605481
329247618,394491103
818412973,443529647
1102044990,394491103
405059608,394491103
224699191,394491103
152794806,394491103
240407709,155286440
838690633,174172366
52882781,394491103
18753727,394491103
293800432,394491103
51140192,394491103
476122199,536696400
66572189,394491103
220470209,394491103
369148824,394491103
395383221,394491103
79573212,79573212
439788365,394491103
395336281,394491103
522443660,19185333
445196864,394491103
604638430,394491103
353398357,394491103
477050858,221270637
54437638,212302405
1041225180,394491103
47175580,394491103
256794671,394491103
1021456598,394491103
241376530,217281584
34486550,394491103
434776153,434776153
291533216,394491103
393773912,394491103
355898402,394491103
411825847,81750071
558271307,506562835
74807121,394491103
297593064,394491103
704155998,394491103
51531785,394491103
439788365,394491103
381905413,394491103
150450158,394491103
519256940,394491103
162461703,568530957
316170430,394491103
608385134,574115098
283777361,394491103
234916927,394491103
340280097,394491103
270239078,394491103
199387871,134665207
355905204,67194322
42784181,394491103
629088425,394491103
257653719,394491103
465945536,394491103
1107347394,740008345
548934276,394491103
27782244,394491103
1110773761,394491103
612139572,394491103
1020184490,836261803
295802688,394491103
443507653,394491103
512469167,394491103
208015556,394491103
1360439059,455425374
293141824,394491103
912833582,394491103
59307626,394491103
338394041,509614470
1059342378,394491103
310579868,394491103
320907215,394491103
822585362,394491103
364496038,394491103
313040612,394491103
340280097,394491103
167813883,394491103
627791549,394491103
297753362,394491103
175227123,394491103
258543771,243292684
46835414,63840738
240699055,394491103
68490382,68490382
446356081,394491103
480887470,58389751
273057167,394491103
560500380,394491103
388583981,394491103
336053544,394491103
270257305,214666618
39337149,394491103
556203367,394491103
261891009,394491103
107103400,97994396
502086440,394491103
102449231,394491103
390446230,394491103
366678609,794750766
404493612,172872428
547971574,394491103
54086066,394491103
500457471,394491103
300375529,394491103
293754979,394491103
282306440,282306440
981891098,439788365
33364047,31497981
355294883,394491103
224380981,394491103
206890206,880193708
1271764904,394491103
169785816,394491103
1316869759,394491103
25784592,394491103
372534872,394491103
458507592,394491103
342185991,394491103
35523471,880193708
732138182,256503830
268528449,44803756
562137970,394491103
66572189,394491103
1241487644,394491103
84202669,394491103
994206156,954184393
899333694,394491103
32672170,119796391
336053544,394491103
1226376858,1206985668
246140768,394491103
45704333,394491103
24394216,394491103
983802192,394491103
330701274,51954829
989854938,506701116
356572068,394491103
255751961,394491103
458997684,394491103
443244775,394491103
327738542,394491103
306282493,604638430
244690973,394491103
327748828,394491103
59307626,394491103
279454240,394491103
165500306,394491103
512469167,394491103
330092899,394491103
336053544,394491103
519176907,51954829
819415003,394491103
399014923,394491103
329286038,394491103
972957170,394491103
392143910,394491103
334152591,1284980887
937517749,14075928
60721659,394491103
477050858,221270637
951876068,394491103
500137728,35472060
301240543,394491103
339444396,394491103
498099543,394491103
442322751,394491103
71895211,261391242
40678885,394491103
17794641,394491103
68417278,67368942
361960694,394491103
80991292,20605481
19589608,331537005
431484092,597224882
342183929,433802830
1033567555,394491103
61592487,394491103
932605566,394491103
415158874,394491103
562976308,147353749
334979558,394491103
842381545,336053544
548805525,48000705
521155989,394491103
412609893,394491103
400405438,394491103
265050743,394491103
250314094,394491103
379696249,394491103
443188193,54297505
1184292600,394491103
334403371,394491103
119194048,394491103
42278135,394491103
627791549,136766405
337583624,394491103
470985621,934783128
746173652,394491103
45205952,32570582
177430166,63255504
474553636,320064778
874545379,394491103
405058476,455425374
950098238,394491103
82446242,394491103
304504699,394491103
272487292,394491103
287806204,16101182
340280097,394491103
439549820,394491103
20494047,394491103
31063171,394491103
253747752,394491103
112282191,500876230
257969033,394491103
262674436,29015591
43356368,394491103
631633095,394491103
64108658,355672430
25757248,394491103
766125152,394491103
142482231,394491103
131940786,394491103
500117855,394491103
42278135,394491103
352800982,101399414
330225691,331437181
277702167,394491103
352922566,394491103
1332962022,275273798
732138182,1164550704
1323416492,394491103
346302162,394491103
345005383,394491103
351130304,424421683
151675491,394491103
172544651,394491103
721138028,394491103
433802830,342183929
51629479,394491103
217546839,743700836
107233089,40852612
27994903,20291704
67168878,394491103
362922079,394491103
40803315,29866652
366428523,394491103
256681642,394491103
254312553,394491103
1364953512,394491103
261350519,394491103
188321430,563981062
375364009,151699954
338029687,394491103
188321430,256794671
534937744,394491103
57504959,394491103
1003165980,1003165980
130886196,394491103
192322529,323405758
41017087,394491103
364496038,394491103
989310140,394491103
25409253,394491103
398048051,394491103
865416474,394491103
151992204,394491103
573253767,394491103
1148327006,28785486
322034800,270257305
617713792,394491103
630673969,394491103
390313853,394491103
601126939,394491103
28495679,18377624
331437181,330225691
227896134,18596784
66484657,394491103
117960982,394491103
422907951,394491103
151699954,375364009
358949553,394491103
189061920,20291704
485186383,394491103
24076099,106242517
45176096,394491103
339353866,394491103
1020002749,394491103
71907409,394491103
370933913,394491103
379849072,394491103
740008345,1107347394
1312188296,394491103
309487753,394491103
468041220,394491103
32671541,760923277
444508269,394491103
774626688,394491103
431898588,394491103
279324743,394491103
160042345,394491103
307033393,394491103
361476297,394491103
261017760,394491103
415730105,394491103
1184292600,394491103
357664593,394491103
1323177380,394491103
309286105,394491103
546512173,411392331
162495473,394491103
97797825,394491103
379696249,394491103
293728087,142002201
49232280,340718599
158075853,394491103
29367688,394491103
206258122,394491103
108619945,35805943
342183929,433802830
21669531,451138453
118897445,394491103
416761461,394491103
309456809,394491103
1365791737,1365791737
704366616,394491103
460863585,312307538
14644782,394491103
260524819,394491103
520060836,394491103
1365315211,394491103
357164912,394491103
840342068,394491103
311987139,45990355
336053544,394491103
1184292600,394491103
930734989,220262110
43690669,394491103
56779156,394491103
750033686,394491103
196449466,196449466
381204134,346691493
375364009,151699954
448605478,394491103
420110008,394491103
336053544,394491103
873952668,394491103
378234099,394491103
243477194,180705109
97342083,394491103
423219191,394491103
1014004164,394491103
266132359,394491103
1035705600,394491103
155664174,167609243
287788848,394491103
422144002,474447762
82446242,394491103
1022407358,394491103
375121491,394491103
979430636,394491103
346244759,394491103
609848099,1119932173
159684111,394491103
70099536,394491103
174346249,394491103
766125152,394491103
45990355,311987139
340304960,394491103
241780581,394491103
59780295,394491103
282791298,855292003
1183940436,394491103
1323416492,394491103
312307538,460863585
751758247,394491103
25625616,394491103
595122675,394491103
276166606,455531320
343769293,394491103
51988114,49014383
51544273,51544273
548805525,93216540
1073711389,327125969
331537005,19589608
365052346,394491103
548805525,544407552
569565751,394491103
365650266,394491103
18684112,394491103
400887802,394491103
472405624,394491103
422951303,394491103
27983731,167609243
275058263,394491103
181765810,181765810
291533216,257133044
336053544,394491103
165653163,31497981
43290406,160042345
857203878,394491103
363524151,394491103
36536426,394491103
1355056296,394491103
237049517,394491103
395597997,394491103
415848380,394491103
358439269,394491103
473198327,394491103
264428567,394491103
310523034,394491103
495622761,394491103
1195375638,394491103
257945523,394491103
1120795974,394491103
370282528,1073156785
42058644,394491103
500137728,387901364
613238629,394491103
228877718,394491103
462446952,394491103
288351834,394491103
603885159,394491103
140974636,394491103
1017049560,394491103
168853834,394491103
38051596,394491103
44207007,394491103
44549195,394491103
860444359,28785486
160042345,394491103
359816359,394491103
576783363,394491103
538504574,395597997
1365743137,394491103
1076633059,394491103
27922130,394491103
246038467,394491103
524080302,394491103
551392729,394491103
230509657,394491103
485028987,394491103
339429131,394491103
474551453,394491103
436251568,394491103
43466085,394491103
972882228,187294886
364298095,1352638272
68881735,394491103
101113431,174346249
343788326,394491103
1126191492,394491103
1143799711,1053551071
23836651,394491103
531457907,394491103
1073156785,370282528
336053544,842381545
88456832,394491103
63598307,42596579
49693837,394491103
329286038,394491103
966825602,394491103
31827732,394491103
292174257,579364110
311635249,394491103
71072439,20291704
26388217,394491103
444235062,33724115
342775856,759251
757919815,394491103
331537005,331537005
354678621,394491103
580368103,394491103
54077179,394491103
36578711,394491103
225493850,348894395
334381131,394491103
362922079,394491103
277640818,394491103
549677857,394491103
354624972,394491103
330058031,394491103
390472015,131966153
21310623,176576499
1146206713,27908054
66874044,77920426
494433519,394491103
337467828,394491103
1015788404,394491103
290870952,394491103
30657826,394491103
156467030,206258122
476122199,476122199
18340633,394491103
417613125,329286038
395597997,538504574
375291265,394491103
902124205,394491103
156529332,76522614
254652077,394491103
174346249,101113431
380702038,455425374
32663552,394491103
406615640,394491103
19589608,331537005
569629945,836529294
1120795974,394491103
257945523,394491103
347294407,394491103
596963710,394491103
926926682,394491103
842381545,514680006
229379412,394491103
373052812,394491103
239630184,51863423
337894619,394491103
60733777,41622566
259922375,51863423
407459063,394491103
963048637,394491103
38969093,394491103
18123965,394491103
851564017,1014426186
829799089,394491103
92058640,394491103
197594395,394491103
34101636,762075470
38091906,394491103
263991997,394491103
486954273,184753999
99808267,40133427
135327649,582343799
278628631,394491103
49879937,394491103
1335127656,394491103
350091324,319383624
229379412,394491103
231713171,255168531
365650266,394491103
76494547,394491103
151699954,375364009
454440355,394491103
38388324,248453351
321790975,158145284
191312250,1106275062
56835075,394491103
165653163,31497981
85370970,394491103
43101087,394491103
398254502,394491103
1137828416,534940125
314004702,394491103
372924488,394491103
47613272,394491103
426033527,394491103
294654695,394491103
352818066,394491103
327400243,130672144
773980700,34101636
231576839,394491103
468195378,394491103
613784757,394491103
972882228,394491103
184753999,486954273
32681166,394491103
456172930,394491103
508786502,21985976
922392372,74805917
762075470,34101636
348894395,225493850
270075253,330788725
116219517,394491103
194830767,394491103
588388505,394491103
785244024,394491103
26894434,394491103
609444082,394491103
238775344,394491103
258978378,394491103
949053446,394491103
176609481,26642006
1086961711,229632791
540404652,40358786
491989045,394491103
351130304,394491103
15372785,394491103
704238973,394491103
31284028,394491103
609848099,1338499154
422144002,394491103
331649170,72974746
880507968,394491103
253048270,394491103
610052173,394491103
61599245,394491103
503323791,394491103
333068828,394491103
217273646,250429837
27983731,167609243
16315232,61711701
34101636,762075470
420589523,394491103
1000910197,394491103
459712719,394491103
534940125,1137828416
1319176962,514680006
1222198722,394491103
52584038,892982425
66215918,524658832
167072273,394491103
781400317,394491103
155664174,167609243
287434338,394491103
600390285,394491103
805890266,1102883857
802835641,394491103
121879825,394491103
575807374,394491103
346302162,394491103
159322989,394491103
37030003,394491103
350606188,394491103
84432351,394491103
375364009,151699954
479218238,394491103
197470284,394491103
573253767,394491103
150293022,394491103
365650266,394491103
81872510,394491103
497412435,394491103
216134737,394491103
194380832,327400243
25447078,394491103
579364110,394491103
278628631,394491103
504426462,601325167
374548837,129667557
44255139,394491103
450709269,394491103
1213514863,394491103
562582103,394491103
1323416492,18815826
239910592,394491103
499940185,394491103
930734989,37412575
578081585,394491103
484898603,394491103
959715847,79573212
321310283,395113348
225493850,348894395
49014383,51988114
112509872,394491103
353749236,394491103
193162623,394491103
801616465,394491103
48729602,394491103
46066169,394491103
109470534,394491103
288078251,1146206713
231713171,394491103
524708396,394491103
204600454,34101636
485454636,394491103
42687149,394491103
130672144,327400243
115630834,394491103
1161998376,394491103
54896909,394491103
494588727,394491103
254722805,394491103
229387654,394491103
101101609,394491103
39253374,394491103
237052890,394491103
607761805,394491103
362922079,394491103
110608474,394491103
133843002,394491103
1253209104,47792515
175524083,394491103
193410837,394491103
467872090,394491103
124000205,109662896
503793557,293754979
760497096,394491103
443913590,86565815
862545416,8255752
194394204,394491103
490866581,394491103
498988245,394491103
249369714,394491103
234452186,394491103
266253235,394491103
1289648384,394491103
558121033,163643948
841019359,394491103
592248957,394491103
69622715,394491103
91246005,407957576
585959885,193410837
619531484,394491103
101108850,394491103
1119932173,609848099
112509872,394491103
896182908,19185333
27147592,394491103
335113363,394491103
161471206,394491103
114819437,923637578
609444082,394491103
134144514,394491103
924418080,394491103
78144054,394491103
926926682,394491103
237052890,394491103
469601741,394491103
380653617,394491103
379696249,394491103
54087673,394491103
353579507,394491103
121879825,394491103
451138453,21669531
232999368,548805525
71122493,16587920
309344572,308952288
213557600,394491103
1283903707,394491103
230259900,394491103
956628955,394491103
110776113,30747457
437681137,579364110
331537005,19589608
346302162,394491103
1223025258,394491103
111464695,394491103
531006198,394491103
229379412,394491103
451080749,279390084
64728558,334381131
525920932,394491103
120575053,394491103
290596026,394491103
636641896,394491103
407957576,91246005
612950880,394491103
481471183,394491103
1021456598,394491103
1029507103,222321323
81783735,394491103
1144017583,394491103
20023115,394491103
50814621,394491103
364298095,503559738
210672666,118421415
221552875,394491103
340110633,394491103
75138833,394491103
27346687,394491103
389769886,394491103
162495473,394491103
54087673,394491103
1323416492,394491103
1267862024,394491103
829247449,394491103
86278972,615593269
760923277,32671541
225414376,394491103
564808882,394491103
1144017583,394491103
466808673,394491103
1213514863,394491103
121879825,394491103
347586513,1078190654
524080302,758530826
33256430,287725645
794544500,394491103
985130826,394491103
406693570,159491022
752094276,35407698
190094436,31499228
283840090,775368680
203076415,394491103
77647167,394491103
608682789,51863423
115197246,394491103
625725076,394491103
755540293,394491103
536028594,128676555
1323416492,394491103
351583826,394491103
175487747,394491103
66484657,394491103
579364110,394491103
8255752,862545416
79573212,959715847
353307496,394491103
378261988,394491103
36821685,394491103
260882140,394491103
958819058,394491103
213164609,394491103
394957116,35407698
263347710,394491103
188609213,394491103
425818816,50046595
785006647,394491103
134635561,394491103
26560626,394491103
568789617,394491103
27147592,394491103
103618792,35407698
1267862024,1267862024
318446167,394491103
111935682,536696400
327400243,194380832
39107350,394491103
618542984,394491103
412308190,394491103
475022852,394491103
379696249,229379412
860751768,394491103
512699599,394491103
911434904,394491103
787803734,394491103
34216220,31497981
50046595,425818816
1244547260,394491103
474621801,394491103
462253853,394491103
99656530,404547803
45420034,394957116
199083529,394491103
564808882,394491103
536969349,394491103
389107198,394491103
295135050,394491103
349811309,394491103
538755059,394491103
505382641,394491103
75110848,394491103
627834508,394491103
1235763163,401768507
335462903,394491103
448502981,394491103
44460550,394491103
374548837,129667557
130672144,327400243
148898049,394491103
64229054,394491103
1347806072,394491103
327400243,130672144
1053551071,1143799711
299391043,394491103
101031810,394491103
512472621,394491103
270442054,394491103
366671100,394491103
600868820,229632791
309757286,394491103
194624323,79573212
268487892,394491103
387344936,394491103
266350324,394491103
200647396,394491103
263347710,394491103
430909431,394491103
362246615,394491103
461638012,394491103
463855519,552091500
531801392,462253853
353749236,394491103
1148765592,394491103
28345428,195279468
430823924,394491103
569229865,394491103
1146206713,288078251
339248550,394491103
21669531,451138453
49783250,394491103
514632683,394491103
310825197,394491103
20518769,394491103
250929515,394491103
94160104,394491103
64229054,394491103
362923921,394491103
801616465,394491103
20219433,857457054
277640818,394491103
190271416,394491103
634136068,394491103
448502981,394491103
386838657,394491103
353289134,394491103
443913590,32751684
133054043,394491103
92674887,394491103
1253209104,21902582
228108869,184753999
210560370,166271604
484898603,394491103
94900476,19946206
606839735,20291704
468670032,394491103
423767635,394491103
255126011,394491103
379557998,394491103
53172921,394491103
188609213,394491103
147438715,145028409
430442341,394491103
229379412,394491103
377653679,47627332
530011164,394491103
346355153,394491103
310303415,51863423
175524083,394491103
63750266,394491103
33538076,40757912
1077663518,394491103
1101716574,394491103
175946615,536696400
27147592,323649636
30595012,394491103
300478180,394491103
297816044,407957576
366117168,394491103
185346517,176206048
1260751452,394491103
484407430,394491103
1161998376,394491103
50578023,394491103
298708056,394491103
569229865,394491103
36821685,394491103
504972962,394491103
1287102350,488030016
20942373,394491103
422777737,394491103
336358656,412858221
378316659,394491103
468091067,394491103
42228627,529548040
770088164,394491103
109662896,124000205
633290196,389642811
106863668,394491103
48107664,394491103
378254649,394491103
20219433,10280242
340304960,394491103
27908054,1146206713
319994915,394491103
549693811,394491103
809605507,394491103
422324600,394491103
47842615,394491103
24230360,394491103
236626911,394491103
351074547,394491103
308844713,394491103
398403321,394491103
304120657,1025278328
178583665,394491103
894368839,394491103
130672144,327400243
474621801,394491103
624031120,394491103
45255983,394491103
92889072,394491103
443913590,32751684
572173730,394491103
240841890,588388505
468086368,394491103
488030016,1287102350
188903506,394491103
455445311,394491103
1148765592,394491103
194850935,450898397
199485844,394491103
345537605,394491103
441660921,31497981
258978378,562582103
961054591,394491103
573103966,394491103
175524083,394491103
20208079,394491103
43794419,394491103
269657028,334339750
1347024852,394491103
88235310,394491103
195790266,394491103
459766902,394491103
379343920,394491103
176543774,394491103
24978426,394491103
420388991,394491103
1287102350,488030016
399002163,394491103
122757725,394491103
105847180,394491103
193410837,394491103
273162895,219043430
112286840,394491103
391835498,394491103
787140637,394491103
91246005,297816044
365261093,29552841
859818632,394491103
345005383,394491103
1120795974,394491103
39406235,394491103
553119610,394491103
323446911,394491103
344212779,394491103
310523034,35407698
588508658,394491103
162495473,394491103
50508260,394491103
94896443,394491103
98546854,24841180
246044547,394491103
491989045,394491103
210672666,244462178
704175506,394491103
468670032,394491103
602291070,45659173
120575053,394491103
1232435767,394491103
1340667385,47627332
288078251,1146206713
39131468,394491103
552471765,394491103
339725485,394491103
604550116,379343390
384557129,394491103
32681166,214731434
1016133374,394491103
70298769,394491103
1355733696,394491103
21902582,1253209104
406776181,394491103
552008302,415661793
179218724,394491103
236935206,599048019
462253853,333045332
459673303,394491103
412858221,336358656
387657420,394491103
84202669,394491103
251932322,394491103
564808882,394491103
22830279,394491103
612865354,394491103
505822126,394491103
127825284,31375349
548153940,394491103
18794382,394491103
21989085,24841180
354533427,605693575
1146206713,27908054
209484116,26791110
582877829,394491103
130677982,394491103
156038854,394491103
867133158,394491103
66594134,394491103
418145249,394491103
114342124,394491103
354533427,438794620
503836324,394491103
1353554749,492057332
42430114,394491103
169386457,320064778
501851365,394491103
422259230,394491103
148001228,394491103
716880338,490866581
627834508,394491103
881528977,394491103
547011802,394491103
621398177,394491103
263386461,394491103
276173818,394491103
40133427,99808267
426875826,394491103
488030016,1287102350
1365824347,394491103
425085256,394491103
481020969,394491103
407957576,91246005
908756504,394491103
69734120,394491103
25922377,548856748
1365508056,394491103
634138193,394491103
637264745,394491103
170589660,320918495
266995251,394491103
234884172,394491103
255769449,394491103
284534211,394491103
431281628,394491103
1105033338,881528977
19206832,394491103
621246837,394491103
379205909,239646251
583478818,394491103
1253209104,18086487
161358610,394491103
198006141,394491103
517059139,394491103
258978378,394491103
304002787,394491103
468670032,394491103
372925800,394491103
756006865,490866581
261490061,394491103
30595012,394491103
33808074,394491103
261755182,394491103
256654130,394491103
357767217,394491103
981891098,394491103
336650713,394491103
160704662,394491103
1354836116,394491103
23769055,363875192
1036303855,394491103
292059690,323446911
945132350,394491103
539513311,394491103
484407430,394491103
231496423,394491103
32461626,520526980
715234591,394491103
1078190654,347586513
19331152,394491103
32461626,334372154
178384190,394491103
418145249,394491103
433795398,394491103
96913559,394491103
602505911,394491103
855728317,490866581
1003556426,394491103
302914952,394491103
22716048,394491103
468086368,394491103
320918495,170589660
15746253,394491103
273250694,394491103
164724066,394491103
1317270547,838690633
278563324,394491103
571868652,394491103
48533596,195087945
1287102350,488030016
908266333,627145194
378306932,394491103
906641220,394491103
277229891,394491103
425626832,447720741
364496038,394491103
108882412,394491103
42959511,292059690
91246005,19185333
417945558,394491103
224860881,536696400
282414479,584191567
244599452,394491103
908266333,830046036
547736631,28785486
1148765592,394491103
839815434,394491103
330862406,391754702
408033348,394491103
86999428,394491103
155068041,394491103
447656146,394491103
320064778,169386457
1305647864,394491103
32821425,310303415
163903192,353303801
296000925,394491103
634138193,394491103
1135899631,394491103
323446911,292059690
261047810,394491103
801512041,394491103
1114451982,394491103
27983731,167609243
1180287584,394491103
793038115,394491103
173458937,394491103
1365811404,394491103
14989672,394491103
429629598,100113280
69776273,394491103
38661821,394491103
96460345,394491103
73436630,394491103
343754409,418279789
371354013,394491103
377790935,394491103
1056731900,394491103
281344938,394491103
242371115,394491103
71686226,276300205
543653243,20291704
417945558,394491103
26560626,394491103
438899646,394491103
22716048,17696064
379905965,394491103
262940597,394491103
388463941,24661082
45434616,394491103
123149963,394491103
607395533,394491103
434535295,394491103
35615313,93375287
177042134,394491103
91246005,407957576
604154273,394491103
220025819,394491103
479911705,1135899631
971190564,184796869
1135899631,394491103
1325782146,394491103
477728238,956727246
34776514,34776514
283889349,394491103
441234711,126510887
374318113,484348701
305875713,394491103
75914648,572058946
401768507,1235763163
321448638,49966800
45670826,394491103
547995490,394491103
69721625,394491103
563857906,394491103
25717409,394491103
340280097,394491103
290702779,394491103
759976248,394491103
1287102350,488030016
562196812,187784295
935581590,537798036
464846111,394491103
1355733696,394491103
1111864130,394491103
468670032,394491103
367350533,394491103
568434843,394491103
625134431,394491103
217023871,394491103
1084675279,394491103
327400243,130672144
80463033,394491103
126510887,441234711
55854974,394491103
322609327,280236172
424519564,394491103
447720741,477530249
359774425,394491103
733237970,394491103
284526028,394491103
377116134,394491103
299913388,1279437559
1219993297,51863423
334967695,394491103
407957576,91246005
231576839,394491103
566800252,477746250
149672885,68741907
250411305,394491103
311232348,394491103
169806763,394491103
63255504,60441187
355240115,394491103
363875192,23769055
48488625,394491103
209391507,394491103
1251090007,394491103
22716048,394491103
477530249,447720741
386203974,20208079
766125152,394491103
295290464,501851365
91246005,407957576
175524083,394491103
488030016,1287102350
1120795974,394491103
453463145,394491103
225989295,394491103
584191567,282414479
340569939,394491103
377564798,394491103
514707666,394491103
417945558,394491103
43794419,394491103
371561104,394491103
723236893,394491103
1146206713,534373047
284995297,1003434372
177042134,177042134
347586513,1078190654
399787962,394491103
231576839,394491103
335053650,394491103
209391530,394491103
45647558,394491103
1307963258,394491103
324758564,164963639
505382641,394491103
426347767,394491103
1330661059,394491103
1286675006,394491103
224441377,394491103
447720741,477530249
16135355,394491103
260407692,394491103
262457882,394491103
34776514,73458781
242555742,394491103
468670032,394491103
468298069,394491103
266350324,25553651
519978036,394491103
20295264,37412575
187784295,562196812
350072379,389502390
47481969,394491103
331355788,394491103
477530249,447720741
411974778,394491103
321013744,394491103
216208579,394491103
401768507,1235763163
464249825,394491103
548805525,254801019
231161752,394491103
1251642085,394491103
566898823,394491103
1124174316,394491103
462542800,394491103
1365721226,394491103
260220931,366671100
75485133,394491103
407957576,91246005
508215396,394491103
343754409,394491103
969823322,394491103
838151832,394491103
1135899631,394491103
239646251,414129082
629613898,394491103
18350235,264588420
1078190654,347586513
38731466,1278514190
42232397,394491103
1326027588,480064343
614854124,394491103
121538761,394491103
292706194,394491103
1078162034,394491103
805351760,579307944
62876408,394491103
29049449,394491103
1135899631,394491103
466129440,394491103
838151832,394491103
125902534,394491103
352592749,394491103
468670032,394491103
278816544,394491103
186524369,394491103
533372049,394491103
548805525,254801019
38843135,394491103
983589925,394491103
259531459,394491103
445040931,362653837
1046253822,394491103
368427694,394491103
228582955,394491103
497412435,394491103
446012670,394491103
533372049,394491103
1238965734,394491103
587149774,394491103
433716802,568715081
109662896,485380786
64492758,394491103
573123959,394491103
614043757,607404629
258038336,394491103
454381615,394491103
433761004,394491103
22659380,394491103
127107934,198275668
764738958,533832747
490919527,609436966
224511589,394491103
60465395,394491103
586077343,394491103
29210553,20518769
56522849,394491103
715361418,394491103
74815912,135500816
772568648,394491103
407957576,91246005
745828399,394491103
777331274,394491103
533372049,394491103
46766884,394491103
290142129,394491103
170103511,394491103
75485133,394491103
198996015,69208307
100719419,348938273
944724961,394491103
360679631,394491103
436559443,436559443
617120997,394491103
358164744,394491103
230458717,394491103
334041449,394491103
1046253822,394491103
348938273,100719419
622386170,394491103
118726870,49385310
572035584,394491103
134014843,378912062
544708892,394491103
50473621,394491103
720164335,245422663
356903580,326937860
254801019,548805525
602229031,394491103
385077067,394491103
343754409,394491103
258038336,394491103
1284205567,394491103
867358189,394491103
52176645,394491103
534891171,394491103
563348968,394491103
705370046,394491103
257636027,394491103
365250226,394491103
612768606,394491103
526966003,394491103
242053132,394491103
1253209104,163903192
1143930504,201020240
332350470,394491103
100719419,348938273
50448257,394491103
375364009,216282563
145058471,394491103
983238324,394491103
505382641,394491103
572240095,156530606
365059935,394491103
154731134,394491103
326937860,478560116
504819963,394491103
50473621,394491103
27182478,394491103
1078250100,394491103
462980076,106109050
49514769,19185333
393783058,608498132
710846916,394491103
636553079,394491103
62297157,32844952
212400151,394491103
156530606,572240095
766125152,394491103
1216901114,305855182
355911842,28785486
205515315,394491103
340352043,394491103
599700183,394491103
343460539,394491103
358611749,437113505
258544800,557348063
408786825,394491103
169783061,394491103
282258300,394491103
153011513,394491103
1107702342,394491103
853650206,394491103
478560116,326937860
385156762,394491103
1016026381,394491103
552296484,1166953908
232294969,394491103
109662896,485380786
240918136,394491103
110575359,394491103
614639213,394491103
819119868,491233283
234062973,291283177
814187370,17243582
895993243,394491103
32630076,394491103
30112219,394491103
541935105,394491103
981728328,97994396
280669726,940206354
306880508,25785229
340424111,394491103
483306374,394491103
1036303855,394491103
340690498,394491103
1113738799,394491103
554446835,394491103
38731466,32916018
128649821,394491103
499963380,131299671
84712219,394491103
85215511,18492771
42069624,394491103
223523308,394491103
794817505,394491103
30980099,158890563
809349512,394491103
439812750,394491103
356903580,478560116
481485867,36064435
371063177,394491103
534891171,394491103
85929891,394491103
1012329277,394491103
758108180,394491103
612768606,394491103
30238951,394491103
1359707330,22092470
1018667743,394491103
314328046,394491103
256007638,394491103
187784295,562196812
30423831,394491103
339248550,341692656
57210645,394491103
25785229,306880508
285224822,271205076
32916018,38731466
256681642,394491103
338076636,394491103
581326876,394491103
943410757,394491103
231236789,21035460
389587718,394491103
260106537,394491103
533388344,394491103
1365508056,1365508056
893947669,394491103
600393387,394491103
291406798,394491103
310685684,394491103
1120909730,394491103
389601893,394491103
36378474,394491103
173328052,394491103
894313807,394491103
76129329,394491103
378474381,394491103
76452723,394491103
21955381,119158493
1169106180,394491103
258128339,394491103
89028050,394491103
24549318,990013266
261154750,21026523
618270684,394491103
145894042,394491103
562196812,187784295
485380786,109662896
746372227,394491103
1323721752,394491103
414266120,394491103
117090024,533832747
35612089,394491103
849283668,394491103
836347633,394491103
491233283,819119868
331157937,394491103
958853994,394491103
437113505,358611749
59991510,394491103
969342578,601245790
1036311330,394491103
79205636,19929890
477313907,394491103
163656074,394491103
535965449,26507081
1077976273,394491103
301083264,394491103
73219540,394491103
612768606,394491103
21902582,1253209104
631563611,394491103
614854124,394491103
549319455,394491103
372456099,394491103
287940428,394491103
32830811,18207870
245439140,23781044
321615083,394491103
794337992,480064343
464096384,607404629
467928348,394491103
994286497,490866581
600972575,394491103
145056161,323649636
1169615648,394491103
292059690,394491103
819119868,491233283
19331152,394491103
34266795,162076964
326937860,356903580
138095772,20291704
547292567,394491103
137917513,394491103
187784295,562196812
389130249,394491103
42302479,394491103
379593495,394491103
205526988,394491103
548731584,394491103
107915760,394491103
410809470,394491103
1136128484,394491103
50681273,394491103
1267862024,394491103
134967048,455531320
626763272,394491103
431484092,64643056
195885990,20683369
147371462,394491103
397846867,394491103
893820806,394491103
466129440,394491103
99048525,394491103
520526980,32461626
566652921,394491103
398274842,394491103
396236431,394491103
386678138,394491103
1162482103,491233283
1033347008,394491103
612768606,394491103
1216901114,394491103
484109992,183468733
428382524,394491103
838690633,1317270547
1340893850,394491103
544407552,394491103
908319452,394491103
356650623,394491103
962766210,548731584
204460235,394491103
463263151,394491103
30039044,394491103
820078644,394491103
478560116,326937860
